id,annee,departement,parti,bloc_politique,n_loc_local,n_loc_national,n_intl,n_loc_total,n_per,scale_score,has_intl,dominant_scale
EL107_L_1978_03_076_06_1_PF_11,1978,Seine-Maritime,Ecologie 78,non classé,1,6,1,8,6,1.0,True,national
EL107_L_1978_03_076_06_1_PF_12,1978,Seine-Maritime,Droite nationale,non classé,0,7,0,7,3,1.0,False,national
EL107_L_1978_03_076_07_1_PF_01,1978,Seine-Maritime,Soutenir l'action du PrÃ©sident/du PrÃ©sident de la RÃ©publique,non classé,0,4,0,4,5,1.0,False,national
EL107_L_1978_03_076_07_1_PF_02,1978,Seine-Maritime,Front autogestionnaire,non classé,1,2,1,4,2,1.0,True,national
EL107_L_1978_03_076_07_1_PF_03,1978,Seine-Maritime,non mentionnÃ©,non classé,1,3,0,4,7,0.75,False,national
EL107_L_1978_03_076_07_1_PF_04,1978,Seine-Maritime,UnitÃ© ouvriÃ¨re,non classé,0,2,1,3,9,1.3333333333333333,True,national
EL107_L_1978_03_076_07_1_PF_05,1978,Seine-Maritime,non mentionnÃ©,non classé,1,0,0,1,18,0.0,False,local
EL107_L_1978_03_076_07_1_PF_06,1978,Seine-Maritime,Droite nationale,non classé,0,6,0,6,4,1.0,False,national
EL107_L_1978_03_076_07_1_PF_07,1978,Seine-Maritime,Union et changement,non classé,1,3,0,4,9,0.75,False,national
EL107_L_1978_03_076_07_1_PF_08,1978,Seine-Maritime,Union de la majoritÃ©,non classé,1,5,1,7,5,1.0,True,national
EL107_L_1978_03_076_08_1_PF_01,1978,Seine-Maritime,Droite nationale,non classé,0,6,0,6,3,1.0,False,national
EL107_L_1978_03_076_08_1_PF_02,1978,Seine-Maritime,non mentionnÃ©,non classé,0,2,0,2,4,1.0,False,national
EL107_L_1978_03_076_08_1_PF_03,1978,Seine-Maritime,Changez la vie,non classé,1,1,0,2,6,0.5,False,local
EL107_L_1978_03_076_08_1_PF_04,1978,Seine-Maritime,DÃ©mocratie vivante,non classé,0,3,1,4,12,1.25,True,national
EL107_L_1978_03_076_08_1_PF_05,1978,Seine-Maritime,MajoritÃ©,non classé,1,0,0,1,3,0.0,False,local
EL107_L_1978_03_076_08_1_PF_06,1978,Seine-Maritime,non mentionnÃ©,non classé,1,0,0,1,20,0.0,False,local
EL107_L_1978_03_076_08_1_PF_07,1978,Seine-Maritime,Union et changement,non classé,0,0,0,0,6,,False,inconnu
EL107_L_1978_03_076_08_1_PF_08,1978,Seine-Maritime,non mentionnÃ©,non classé,0,4,0,4,2,1.0,False,national
EL107_L_1978_03_076_09_1_PF_01,1978,Seine-Maritime,Socialisme libre,non classé,0,3,3,6,3,1.5,True,supranational
EL107_L_1978_03_076_09_1_PF_02,1978,Seine-Maritime,Droite nationale,non classé,0,5,0,5,3,1.0,False,national
EL107_L_1978_03_076_09_1_PF_03,1978,Seine-Maritime,non mentionnÃ©,non classé,1,0,0,1,5,0.0,False,local
EL107_L_1978_03_076_09_1_PF_04,1978,Seine-Maritime,non mentionnÃ©,non classé,1,0,0,1,19,0.0,False,local
EL107_L_1978_03_076_09_1_PF_05,1978,Seine-Maritime,Changement raisonnable et raisonnÃ©,non classé,2,0,1,3,10,0.6666666666666666,True,local
EL107_L_1978_03_076_09_1_PF_06,1978,Seine-Maritime,non mentionnÃ©,non classé,0,2,0,2,10,1.0,False,national
EL107_L_1978_03_076_09_1_PF_07,1978,Seine-Maritime,Union et changement,non classé,0,0,1,1,9,2.0,True,supranational
EL107_L_1978_03_076_09_1_PF_08,1978,Seine-Maritime,non mentionnÃ©,non classé,0,2,1,3,6,1.3333333333333333,True,national
