id,annee,departement,parti,bloc_politique,n_chars,n_loc_local,n_loc_national,n_loc_total,n_intl,local_dens,national_dens,intl_dens,scale_score,has_intl,dominant_scale
EL102_L_1978_03_006_05_1_PF_04,1978,Alpes-Maritimes,Union et changement,non classé,3833,1,0,1,0,0.26089225150013046,0.0,0.0,0.0,False,local
EL102_L_1978_03_006_05_1_PF_05,1978,Alpes-Maritimes,Front autogestionnaire,non classé,5440,1,0,1,1,0.1838235294117647,0.0,0.1838235294117647,1.0,True,local
EL102_L_1978_03_006_05_1_PF_06,1978,Alpes-Maritimes,non mentionnÃ©,non classé,6865,1,0,1,0,0.14566642388929352,0.0,0.0,0.0,False,local
EL102_L_1978_03_006_05_1_PF_07,1978,Alpes-Maritimes,non mentionnÃ©,non classé,2313,0,0,0,1,0.0,0.0,0.4323389537397319,2.0,True,supranational
EL102_L_1978_03_006_05_1_PF_08,1978,Alpes-Maritimes,MajoritÃ© prÃ©sidentielle,non classé,3013,1,0,1,0,0.3318951211417192,0.0,0.0,0.0,False,local
EL102_L_1978_03_006_05_1_PF_09,1978,Alpes-Maritimes,non mentionnÃ©,non classé,5067,1,0,1,1,0.19735543714229326,0.0,0.19735543714229326,1.0,True,local
EL102_L_1978_03_006_06_1_PF_01,1978,Alpes-Maritimes,Front autogestionnaire,non classé,10907,1,0,1,2,0.09168423947923351,0.0,0.18336847895846703,1.3333333333333333,True,supranational
EL102_L_1978_03_006_06_1_PF_02,1978,Alpes-Maritimes,non mentionnÃ©,non classé,6867,1,0,1,0,0.145623998835008,0.0,0.0,0.0,False,local
EL102_L_1978_03_006_06_1_PF_03,1978,Alpes-Maritimes,Union et changement,non classé,3264,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL102_L_1978_03_006_06_1_PF_04,1978,Alpes-Maritimes,non mentionnÃ©,non classé,8102,2,0,2,4,0.24685262898049865,0.0,0.4937052579609973,1.3333333333333333,True,supranational
EL102_L_1978_03_006_06_1_PF_05,1978,Alpes-Maritimes,non mentionnÃ©,non classé,5096,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL102_L_1978_03_006_06_1_PF_06,1978,Alpes-Maritimes,non mentionnÃ©,non classé,3504,1,0,1,2,0.2853881278538813,0.0,0.5707762557077626,1.3333333333333333,True,supranational
EL102_L_1978_03_006_06_1_PF_07,1978,Alpes-Maritimes,non mentionnÃ©,non classé,4126,1,0,1,1,0.24236548715462916,0.0,0.24236548715462916,1.0,True,local
EL102_L_1978_03_006_06_1_PF_08,1978,Alpes-Maritimes,Ecologie 78,non classé,5215,1,0,1,2,0.19175455417066156,0.0,0.3835091083413231,1.3333333333333333,True,supranational
EL102_L_1978_03_006_06_1_PF_09,1978,Alpes-Maritimes,MajoritÃ© prÃ©sidentielle,non classé,4585,1,0,1,1,0.21810250817884405,0.0,0.21810250817884405,1.0,True,local
EL102_L_1978_03_007_01_1_PF_01,1978,ArdÃ¨che,non mentionnÃ©,non classé,6884,0,1,1,0,0.0,0.1452643811737362,0.0,1.0,False,national
EL102_L_1978_03_007_01_1_PF_02,1978,ArdÃ¨che,non mentionnÃ©,non classé,3446,0,7,7,0,0.0,2.0313406848520024,0.0,1.0,False,national
EL102_L_1978_03_007_01_1_PF_03,1978,ArdÃ¨che,non mentionnÃ©,non classé,8393,0,18,18,4,0.0,2.144644346479209,0.4765876325509353,1.1818181818181819,True,national
EL102_L_1978_03_007_01_1_PF_04,1978,ArdÃ¨che,Union socialiste dÃ©mocrate et radicale,gauche,4566,0,2,2,0,0.0,0.43802014892685065,0.0,1.0,False,national
EL102_L_1978_03_007_01_1_PF_05,1978,ArdÃ¨che,non mentionnÃ©,non classé,5567,0,3,3,0,0.0,0.5388898868331238,0.0,1.0,False,national
EL102_L_1978_03_007_01_1_PF_06,1978,ArdÃ¨che,Ecologie 78,non classé,5328,0,0,0,4,0.0,0.0,0.7507507507507507,2.0,True,supranational
EL102_L_1978_03_007_01_1_PF_07,1978,ArdÃ¨che,Union de la majoritÃ©,non classé,3675,0,1,1,0,0.0,0.272108843537415,0.0,1.0,False,national
EL102_L_1978_03_007_01_1_PF_08,1978,ArdÃ¨che,Union de la majoritÃ© prÃ©sidentielle,non classé,3633,0,3,3,1,0.0,0.8257638315441783,0.2752546105147261,1.25,True,national
EL102_L_1978_03_007_02_1_PF_01,1978,ArdÃ¨che,non mentionnÃ©,non classé,6895,0,1,1,0,0.0,0.14503263234227703,0.0,1.0,False,national
EL102_L_1978_03_007_02_1_PF_02,1978,ArdÃ¨che,non mentionnÃ©,non classé,4302,0,2,2,0,0.0,0.4649000464900047,0.0,1.0,False,national
EL102_L_1978_03_007_02_1_PF_03,1978,ArdÃ¨che,non mentionnÃ©,non classé,5655,0,2,2,1,0.0,0.3536693191865605,0.17683465959328026,1.3333333333333333,True,national
EL102_L_1978_03_007_02_1_PF_04,1978,ArdÃ¨che,Union de la majoritÃ©,non classé,2388,0,1,1,1,0.0,0.4187604690117253,0.4187604690117253,1.5,True,supranational
EL102_L_1978_03_007_02_1_PF_05,1978,ArdÃ¨che,Ecologie 78,non classé,6872,0,2,2,1,0.0,0.2910360884749709,0.14551804423748546,1.3333333333333333,True,national
EL102_L_1978_03_007_03_1_PF_01,1978,ArdÃ¨che,non mentionnÃ©,non classé,6903,0,1,1,0,0.0,0.14486455164421266,0.0,1.0,False,national
EL102_L_1978_03_007_03_1_PF_02,1978,ArdÃ¨che,non mentionnÃ©,non classé,5985,0,3,3,1,0.0,0.5012531328320802,0.1670843776106934,1.25,True,national
EL102_L_1978_03_007_03_1_PF_03,1978,ArdÃ¨che,non mentionnÃ©,non classé,4906,0,1,1,0,0.0,0.20383204239706484,0.0,1.0,False,national
EL102_L_1978_03_007_03_1_PF_04,1978,ArdÃ¨che,non mentionnÃ©,non classé,2837,0,2,2,0,0.0,0.7049700387733521,0.0,1.0,False,national
EL102_L_1978_03_007_03_1_PF_05,1978,ArdÃ¨che,Union socialiste dÃ©mocrate et radicale,gauche,6106,0,3,3,0,0.0,0.491320013101867,0.0,1.0,False,national
EL102_L_1978_03_007_03_1_PF_06,1978,ArdÃ¨che,Union pour le redressement de la vie Ã©conomique et sociale de l'ArdÃ©chois,non classé,3433,0,4,4,1,0.0,1.1651616661811828,0.2912904165452957,1.2,True,national
EL102_L_1978_03_007_03_1_PF_07,1978,ArdÃ¨che,Union de la majoritÃ©,non classé,4282,0,2,2,3,0.0,0.4670714619336758,0.7006071929005138,1.6,True,supranational
EL102_L_1978_03_007_03_1_PF_08,1978,ArdÃ¨che,non mentionnÃ©,non classé,5036,0,1,1,1,0.0,0.19857029388403497,0.19857029388403497,1.5,True,supranational
EL102_L_1978_03_008_01_1_PF_01,1978,Ardennes,Union de la majoritÃ©,non classé,2702,2,0,2,1,0.7401924500370096,0.0,0.3700962250185048,0.6666666666666666,True,local
EL102_L_1978_03_008_01_1_PF_02,1978,Ardennes,non mentionnÃ©,non classé,4451,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL102_L_1978_03_008_01_1_PF_03,1978,Ardennes,non mentionnÃ©,non classé,6898,1,0,1,0,0.14496955639315745,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_01_1_PF_04,1978,Ardennes,non mentionnÃ©,non classé,6272,3,0,3,0,0.47831632653061223,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_01_1_PF_05,1978,Ardennes,non mentionnÃ©,non classé,2521,2,0,2,3,0.7933359777865927,0.0,1.190003966679889,1.2,True,supranational
EL102_L_1978_03_008_01_1_PF_06,1978,Ardennes,Union pour la nouvelle majoritÃ© prÃ©sidentielle,non classé,2809,0,0,0,2,0.0,0.0,0.7119971520113919,2.0,True,supranational
EL102_L_1978_03_008_01_1_PF_07,1978,Ardennes,non mentionnÃ©,non classé,6383,2,0,2,0,0.31333228889237036,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_02_1_PF_01,1978,Ardennes,non mentionnÃ©,non classé,2787,8,0,8,1,2.8704700394689633,0.0,0.3588087549336204,0.2222222222222222,True,local
EL102_L_1978_03_008_02_1_PF_02,1978,Ardennes,non mentionnÃ©,non classé,3716,3,0,3,4,0.8073196986006458,0.0,1.0764262648008611,1.1428571428571428,True,supranational
EL102_L_1978_03_008_02_1_PF_03,1978,Ardennes,Nouvelle rÃ©sistance,non classé,4173,1,0,1,3,0.23963575365444523,0.0,0.7189072609633357,1.5,True,supranational
EL102_L_1978_03_008_02_1_PF_04,1978,Ardennes,non mentionnÃ©,non classé,5689,10,0,10,1,1.7577781683951486,0.0,0.17577781683951485,0.18181818181818182,True,local
EL102_L_1978_03_008_02_1_PF_05,1978,Ardennes,non mentionnÃ©,non classé,6968,1,0,1,0,0.14351320321469574,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_02_1_PF_06,1978,Ardennes,non mentionnÃ©,non classé,2314,1,0,1,0,0.43215211754537597,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_02_1_PF_07,1978,Ardennes,non mentionnÃ©,non classé,6399,3,0,3,0,0.46882325363338023,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_03_1_PF_01,1978,Ardennes,MajoritÃ© prÃ©sidentielle,non classé,3880,3,0,3,0,0.7731958762886598,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_03_1_PF_02,1978,Ardennes,non mentionnÃ©,non classé,5031,2,0,2,0,0.3975352812562115,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_03_1_PF_03,1978,Ardennes,non mentionnÃ©,non classé,4922,10,0,10,0,2.031694433157253,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_03_1_PF_04,1978,Ardennes,Front autogestionnaire,non classé,5429,1,0,1,1,0.1841959845275373,0.0,0.1841959845275373,1.0,True,local
EL102_L_1978_03_008_03_1_PF_05,1978,Ardennes,non mentionnÃ©,non classé,6969,1,0,1,0,0.14349261013057826,0.0,0.0,0.0,False,local
EL102_L_1978_03_008_03_1_PF_06,1978,Ardennes,Union pour la nouvelle majoritÃ© prÃ©sidentielle,non classé,2829,0,0,0,2,0.0,0.0,0.7069635913750442,2.0,True,supranational
EL102_L_1978_03_008_03_1_PF_07,1978,Ardennes,Pour le socialisme le pouvoir aux travailleurs,gauche,7040,2,0,2,1,0.2840909090909091,0.0,0.14204545454545456,0.6666666666666666,True,local
EL102_L_1978_03_009_01_1_PF_01,1978,AriÃ¨ge,non mentionnÃ©,non classé,6859,0,1,1,0,0.0,0.1457938474996355,0.0,1.0,False,national
EL102_L_1978_03_009_01_1_PF_02,1978,AriÃ¨ge,non mentionnÃ©,non classé,11022,0,6,6,3,0.0,0.5443658138268916,0.2721829069134458,1.3333333333333333,True,national
EL102_L_1978_03_009_01_1_PF_03,1978,AriÃ¨ge,non mentionnÃ©,non classé,4302,0,3,3,1,0.0,0.697350069735007,0.23245002324500236,1.25,True,national
EL102_L_1978_03_009_01_1_PF_04,1978,AriÃ¨ge,Gauche pour la dÃ©fense de l'AriÃ¨ge,gauche,4652,0,4,4,2,0.0,0.8598452278589853,0.42992261392949266,1.3333333333333333,True,national
EL102_L_1978_03_009_01_1_PF_05,1978,AriÃ¨ge,non mentionnÃ©,non classé,2534,0,3,3,2,0.0,1.1838989739542227,0.7892659826361484,1.4,True,national
EL102_L_1978_03_009_01_1_PF_06,1978,AriÃ¨ge,non mentionnÃ©,non classé,5538,0,8,8,1,0.0,1.4445648248465148,0.18057060310581435,1.1111111111111112,True,national
EL102_L_1978_03_009_01_1_PF_07,1978,AriÃ¨ge,non mentionnÃ©,non classé,1790,0,3,3,0,0.0,1.675977653631285,0.0,1.0,False,national
EL102_L_1978_03_009_02_1_PF_01,1978,AriÃ¨ge,non mentionnÃ©,non classé,6856,0,1,1,0,0.0,0.14585764294049008,0.0,1.0,False,national
EL102_L_1978_03_009_02_1_PF_02,1978,AriÃ¨ge,non mentionnÃ©,non classé,10976,0,7,7,3,0.0,0.6377551020408163,0.2733236151603498,1.3,True,national
EL102_L_1978_03_009_02_1_PF_03,1978,AriÃ¨ge,non mentionnÃ©,non classé,4305,0,3,3,1,0.0,0.6968641114982579,0.23228803716608595,1.25,True,national
EL102_L_1978_03_009_02_1_PF_04,1978,AriÃ¨ge,non mentionnÃ©,non classé,5163,0,4,4,1,0.0,0.7747433662599263,0.1936858415649816,1.2,True,national
EL102_L_1978_03_009_02_1_PF_05,1978,AriÃ¨ge,non mentionnÃ©,non classé,2910,0,4,4,1,0.0,1.3745704467353952,0.3436426116838488,1.2,True,national
EL102_L_1978_03_010_01_1_PF_01,1978,Aube,non mentionnÃ©,non classé,4624,8,0,8,0,1.7301038062283738,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_01_1_PF_02,1978,Aube,non mentionnÃ©,non classé,1963,3,0,3,0,1.5282730514518594,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_01_1_PF_03,1978,Aube,Union pour la nouvelle majoritÃ© prÃ©sidentielle,non classé,2760,0,0,0,2,0.0,0.0,0.7246376811594204,2.0,True,supranational
EL102_L_1978_03_010_01_1_PF_04,1978,Aube,Union et changement,non classé,3390,2,0,2,0,0.5899705014749262,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_01_1_PF_05,1978,Aube,non mentionnÃ©,non classé,2346,0,0,0,1,0.0,0.0,0.42625745950554134,2.0,True,supranational
EL102_L_1978_03_010_01_1_PF_06,1978,Aube,MajoritÃ© prÃ©sidentielle,non classé,3383,5,0,5,1,1.4779781259237363,0.0,0.29559562518474725,0.3333333333333333,True,local
EL102_L_1978_03_010_01_1_PF_07,1978,Aube,non mentionnÃ©,non classé,6970,1,0,1,0,0.14347202295552366,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_02_1_PF_01,1978,Aube,non mentionnÃ©,non classé,7131,2,0,2,0,0.28046557285093254,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_02_1_PF_02,1978,Aube,Union et changement,non classé,3550,1,0,1,0,0.28169014084507044,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_02_1_PF_03,1978,Aube,non mentionnÃ©,non classé,2453,2,0,2,0,0.8153281695882594,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_02_1_PF_04,1978,Aube,non mentionnÃ©,non classé,2855,5,0,5,1,1.7513134851138354,0.0,0.3502626970227671,0.3333333333333333,True,local
EL102_L_1978_03_010_02_1_PF_05,1978,Aube,Pour le socialisme le pouvoir aux travailleurs,gauche,7337,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL102_L_1978_03_010_03_1_PF_01,1978,Aube,non mentionnÃ©,non classé,5933,3,0,3,3,0.5056463846283499,0.0,0.5056463846283499,1.0,True,local
EL102_L_1978_03_010_03_1_PF_02,1978,Aube,MajoritÃ© prÃ©sidentielle,non classé,4163,2,0,2,0,0.48042277203939465,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_03_1_PF_03,1978,Aube,non mentionnÃ©,non classé,2388,1,0,1,0,0.4187604690117253,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_03_1_PF_04,1978,Aube,non mentionnÃ©,non classé,3426,4,0,4,0,1.1675423234092235,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_03_1_PF_05,1978,Aube,MajoritÃ© prÃ©sidentielle,non classé,4906,4,0,4,0,0.8153281695882594,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_03_1_PF_06,1978,Aube,non mentionnÃ©,non classé,4021,4,0,4,2,0.9947774185525988,0.0,0.4973887092762994,0.6666666666666666,True,local
EL102_L_1978_03_010_03_1_PF_07,1978,Aube,non mentionnÃ©,non classé,1343,2,0,2,0,1.4892032762472078,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_03_1_PF_08,1978,Aube,non mentionnÃ©,non classé,6962,1,0,1,0,0.14363688595231255,0.0,0.0,0.0,False,local
EL102_L_1978_03_010_03_1_PF_09,1978,Aube,Front autogestionnaire,non classé,4280,3,0,3,1,0.7009345794392523,0.0,0.2336448598130841,0.5,True,local
EL102_L_1978_03_010_03_1_PF_10,1978,Aube,non mentionnÃ©,non classé,4549,8,0,8,0,1.7586282699494393,0.0,0.0,0.0,False,local
EL102_L_1978_03_011_01_1_PF_01,1978,Aude,Union de la gauche,gauche,5716,5,0,5,1,0.874737578726382,0.0,0.17494751574527642,0.3333333333333333,True,local
EL102_L_1978_03_011_01_1_PF_02,1978,Aude,Union de la majoritÃ©,non classé,3971,2,0,2,0,0.503651473180559,0.0,0.0,0.0,False,local
EL102_L_1978_03_011_01_1_PF_03,1978,Aude,Soutien Ã /de l'action du PrÃ©sident de la RÃ©publique,non classé,4117,4,0,4,5,0.9715812484819043,0.0,1.2144765606023804,1.1111111111111112,True,supranational
EL102_L_1978_03_011_01_1_PF_04,1978,Aude,Union et changement,non classé,4209,5,0,5,1,1.1879306248515087,0.0,0.23758612497030177,0.3333333333333333,True,local
EL102_L_1978_03_011_01_1_PF_05,1978,Aude,Pour le socialisme le pouvoir aux travailleurs,gauche,6047,4,0,4,2,0.661485033901108,0.0,0.330742516950554,0.6666666666666666,True,local
EL102_L_1978_03_011_01_1_PF_06,1978,Aude,non mentionnÃ©,non classé,6875,1,0,1,0,0.14545454545454545,0.0,0.0,0.0,False,local
EL102_L_1978_03_011_01_1_PF_07,1978,Aude,Socialisme libre et dÃ©mocratique,non classé,4235,2,0,2,2,0.47225501770956313,0.0,0.47225501770956313,1.0,True,local
EL102_L_1978_03_011_02_1_PF_01,1978,Aude,non mentionnÃ©,non classé,3917,1,0,1,0,0.2552974214960429,0.0,0.0,0.0,False,local
EL102_L_1978_03_011_02_1_PF_02,1978,Aude,Union de la majoritÃ©,non classé,6479,3,0,3,1,0.4630344188918043,0.0,0.1543448062972681,0.5,True,local
EL102_L_1978_03_011_02_1_PF_03,1978,Aude,non mentionnÃ©,non classé,10386,3,0,3,6,0.2888503755054882,0.0,0.5777007510109764,1.3333333333333333,True,supranational
EL102_L_1978_03_011_02_1_PF_04,1978,Aude,non mentionnÃ©,non classé,6869,1,0,1,0,0.14558159848595137,0.0,0.0,0.0,False,local
EL102_L_1978_03_011_02_1_PF_05,1978,Aude,Union pour le soutien au PrÃ©sident de la RÃ©publique;MajoritÃ© prÃ©sidentielle,non classé,4256,1,0,1,2,0.2349624060150376,0.0,0.4699248120300752,1.3333333333333333,True,supranational
EL102_L_1978_03_011_02_1_PF_06,1978,Aude,Pour le socialisme le pouvoir aux travailleurs,gauche,9037,2,0,2,3,0.22131238242779683,0.0,0.33196857364169524,1.2,True,supranational
EL102_L_1978_03_011_02_1_PF_07,1978,Aude,non mentionnÃ©,non classé,2158,1,0,1,2,0.4633920296570899,0.0,0.9267840593141798,1.3333333333333333,True,supranational
EL102_L_1978_03_011_02_1_PF_08,1978,Aude,Action rÃ©gionaliste et viticole,non classé,4038,1,0,1,1,0.24764735017335313,0.0,0.24764735017335313,1.0,True,local
EL102_L_1978_03_011_02_1_PF_09,1978,Aude,non mentionnÃ©,non classé,4582,3,0,3,1,0.6547359231776517,0.0,0.2182453077258839,0.5,True,local
EL102_L_1978_03_011_03_1_PF_01,1978,Aude,non mentionnÃ©,non classé,4648,5,0,5,0,1.0757314974182446,0.0,0.0,0.0,False,local
EL102_L_1978_03_011_03_1_PF_02,1978,Aude,Soutien Ã /de l'action du PrÃ©sident de la RÃ©publique,non classé,6460,3,0,3,3,0.46439628482972134,0.0,0.46439628482972134,1.0,True,local
EL102_L_1978_03_011_03_1_PF_03,1978,Aude,non mentionnÃ©,non classé,5843,12,0,12,1,2.0537395173712136,0.0,0.17114495978093444,0.15384615384615385,True,local
EL102_L_1978_03_011_03_1_PF_04,1978,Aude,non mentionnÃ©,non classé,3453,2,0,2,0,0.5792064871126557,0.0,0.0,0.0,False,local
EL102_L_1978_03_011_03_1_PF_05,1978,Aude,non mentionnÃ©,non classé,5146,2,0,2,2,0.388651379712398,0.0,0.388651379712398,1.0,True,local
EL102_L_1978_03_011_03_1_PF_06,1978,Aude,non mentionnÃ©,non classé,6914,1,0,1,0,0.1446340757882557,0.0,0.0,0.0,False,local
EL102_L_1978_03_012_01_1_PF_01,1978,Aveyron,non mentionnÃ©,non classé,6052,3,0,3,1,0.49570389953734306,0.0,0.16523463317911435,0.5,True,local
EL102_L_1978_03_012_01_1_PF_02,1978,Aveyron,non mentionnÃ©,non classé,4757,2,0,2,0,0.42043304603741855,0.0,0.0,0.0,False,local
EL102_L_1978_03_012_01_1_PF_03,1978,Aveyron,non mentionnÃ©,non classé,5478,1,0,1,1,0.18254837531945967,0.0,0.18254837531945967,1.0,True,local
EL102_L_1978_03_012_01_1_PF_04,1978,Aveyron,non mentionnÃ©,non classé,6197,3,0,3,0,0.48410521219945135,0.0,0.0,0.0,False,local
EL102_L_1978_03_012_01_1_PF_05,1978,Aveyron,non mentionnÃ©,non classé,6864,1,0,1,0,0.1456876456876457,0.0,0.0,0.0,False,local
EL102_L_1978_03_012_02_1_PF_01,1978,Aveyron,non mentionnÃ©,non classé,6932,1,0,1,0,0.14425851125216388,0.0,0.0,0.0,False,local
EL102_L_1978_03_012_02_1_PF_02,1978,Aveyron,non mentionnÃ©,non classé,5881,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL102_L_1978_03_012_02_1_PF_03,1978,Aveyron,Union de la gauche socialiste et dÃ©mocrate,gauche,7579,2,0,2,2,0.2638870563398865,0.0,0.2638870563398865,1.0,True,local
EL102_L_1978_03_012_02_1_PF_04,1978,Aveyron,Union de la majoritÃ©,non classé,2688,0,0,0,0,0.0,0.0,0.0,,False,inconnu
EL102_L_1978_03_012_02_1_PF_05,1978,Aveyron,non mentionnÃ©,non classé,3649,0,0,0,2,0.0,0.0,0.5480953685941353,2.0,True,supranational
EL102_L_1978_03_012_03_1_PF_01,1978,Aveyron,non mentionnÃ©,non classé,5044,1,0,1,1,0.19825535289452817,0.0,0.19825535289452817,1.0,True,local
EL102_L_1978_03_012_03_1_PF_02,1978,Aveyron,Union pour la majoritÃ©,non classé,6765,7,0,7,5,1.034737620103474,0.0,0.7390983000739099,0.8333333333333334,True,local
EL102_L_1978_03_012_03_1_PF_03,1978,Aveyron,non mentionnÃ©,non classé,2548,2,0,2,1,0.7849293563579278,0.0,0.3924646781789639,0.6666666666666666,True,local
EL102_L_1978_03_012_03_1_PF_04,1978,Aveyron,non mentionnÃ©,non classé,1237,6,0,6,0,4.8504446240905414,0.0,0.0,0.0,False,local
EL102_L_1978_03_012_03_1_PF_05,1978,Aveyron,non mentionnÃ©,non classé,2205,2,0,2,0,0.9070294784580498,0.0,0.0,0.0,False,local
EL102_L_1978_03_012_03_1_PF_06,1978,Aveyron,Union et changement,non classé,2913,1,0,1,1,0.34328870580157916,0.0,0.34328870580157916,1.0,True,local
EL102_L_1978_03_012_03_1_PF_07,1978,Aveyron,non mentionnÃ©,non classé,6860,1,0,1,0,0.14577259475218657,0.0,0.0,0.0,False,local
EL102_L_1978_03_012_03_1_PF_08,1978,Aveyron,Pour le socialisme le pouvoir aux travailleurs,gauche,6419,2,0,2,4,0.31157501168406293,0.0,0.6231500233681259,1.3333333333333333,True,supranational
EL102_L_1978_03_013_01_1_PF_01,1978,Bouches-du-RhÃ´ne,Ecologie 78,non classé,6602,0,0,0,4,0.0,0.0,0.6058770069675855,2.0,True,supranational
EL102_L_1978_03_013_01_1_PF_02,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,6311,0,0,0,2,0.0,0.0,0.316906987799081,2.0,True,supranational
EL102_L_1978_03_013_01_1_PF_03,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,4120,0,1,1,4,0.0,0.24271844660194175,0.970873786407767,1.8,True,supranational
EL102_L_1978_03_013_01_1_PF_04,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,6752,0,0,0,1,0.0,0.0,0.1481042654028436,2.0,True,supranational
EL102_L_1978_03_013_01_1_PF_05,1978,Bouches-du-RhÃ´ne,Union et changement,non classé,3897,0,0,0,1,0.0,0.0,0.25660764690787785,2.0,True,supranational
EL102_L_1978_03_013_01_1_PF_06,1978,Bouches-du-RhÃ´ne,Pour le socialisme le pouvoir aux travailleurs,gauche,8116,0,0,0,5,0.0,0.0,0.6160670280926565,2.0,True,supranational
EL102_L_1978_03_013_01_1_PF_07,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,6868,0,1,1,0,0.0,0.145602795573675,0.0,1.0,False,national
EL102_L_1978_03_013_01_1_PF_08,1978,Bouches-du-RhÃ´ne,Union pour la majoritÃ©,non classé,4450,0,0,0,3,0.0,0.0,0.6741573033707865,2.0,True,supranational
EL102_L_1978_03_013_01_1_PF_09,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,4368,0,0,0,3,0.0,0.0,0.6868131868131868,2.0,True,supranational
EL102_L_1978_03_013_01_1_PF_10,1978,Bouches-du-RhÃ´ne,Union de la droite,non classé,9708,0,0,0,11,0.0,0.0,1.1330861145447053,2.0,True,supranational
EL102_L_1978_03_013_01_1_PF_11,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,1348,0,1,1,1,0.0,0.7418397626112759,0.7418397626112759,1.5,True,supranational
EL102_L_1978_03_013_10_1_PF_01,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,5041,0,1,1,1,0.0,0.19837333862328901,0.19837333862328901,1.5,True,supranational
EL102_L_1978_03_013_10_1_PF_02,1978,Bouches-du-RhÃ´ne,Union de la majoritÃ©,non classé,2376,0,1,1,0,0.0,0.4208754208754209,0.0,1.0,False,national
EL102_L_1978_03_013_10_1_PF_03,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,2596,0,0,0,3,0.0,0.0,1.155624036979969,2.0,True,supranational
EL102_L_1978_03_013_10_1_PF_04,1978,Bouches-du-RhÃ´ne,non mentionnÃ©,non classé,4119,0,0,0,1,0.0,0.0,0.24277737314882256,2.0,True,supranational
